"","eeg_nr","leistung_m","inbetrieb_m","gem_m","b_wgs84","l_wgs84","nabe_m","rotor_m","gem","plz","ort","leistung","inbetriebnahme","menge_kwh"
"170","E3025401WEA000000UWOFFENBACH37506","2530","27.8.2014",7337061,"49,171299","8,212633",139,120,733707061,76877,"Offenbach",2530,"2014-08-27",6057057
"171","E3025401WEA0004100033530000013176","3075","12.6.2015",7333026,"49,613604","8,122085",140,112,733302038,67304,"Kerzenheim",3075,"2015-06-12",6204808
"172","E3025401WEA0004100033530000013177","3075","17.6.2015",7333026,"49,617282","8,12674",140,112,733302038,67304,"Kerzenheim",3075,"2015-06-17",6204808
"173","E3025401WEA0004100033530000014006","3300","26.8.2016",7333006,"49,609684","8,124689",140,112,733302038,67304,"Kerzenheim",3300,"2016-08-26",6382867
"174","E3025401WEA0004100033550000013217","3300","2.9.2015",7333038,"49,584482","8,078446",137,126,733302038,67304,"Kerzenheim",3300,"2015-09-02",8315479
"175","E3025401WEA0004100033550000013218","3300","9.9.2015",7333038,"49,580551","8,081869",137,126,733302038,67304,"Kerzenheim",3300,"2015-09-09",8315473
"176","E3025401WEA0004100033660000013421","2780","19.12.2015",7333012,"49,6295","8,1452",139,120,733303012,67308,"Bubenheim",2780,"2015-12-19",6482586
"177","E3025401WEA0004100033660000013422","2780","22.12.2015",7333012,"49,63294","8,14657",139,120,733303012,67308,"Bubenheim",2780,"2015-12-22",6482583
"178","E3025401WEA0004100033710000013499","3075","3.12.2015",7333076,"49,680895","8,106957",140,112,733304076,67294,"Stetten",3075,"2015-11-25",6715217
"179","E3025401WEA0004100033770000013556","2000","25.12.2015",7336055,"49,49355","7,360808",105,90,733610055,66869,"Kusel",2000,"2015-12-25",3992794
"180","E3025401WEA0004100033800000013569","2780","11.1.2016",7333004,"49,704381","7,838146",139,120,733307004,67808,"Bayerfeld-Steckweiler",2780,"2016-01-11",7235091
"181","E3025401WEA0004100033880000013861","3300","26.9.2016",7340022,"49,300234","7,627288",140,112,734006022,66989,"Höheinöd",3300,"2016-09-26",6550331
"182","E3025401WEA0004100033900000013982","2500","29.9.2016",7340018,"49,349619","7,555462",140,112,734009055,66919,"Weselberg",2500,"2016-09-29",7204579
"183","E3025401WEA0004100033920000014067","3300","29.9.2016",7340016,"49,309454","7,64019",140,112,734006016,66919,"Hermersberg",3300,"2016-09-29",6832639
"184","E3025401WEA0004100033920000014068","3300","29.9.2016",7340016,"49,306378","7,643787",140,112,734006016,66919,"Hermersberg",3300,"2016-09-29",6832639
"185","E3025401WEA0004100033920000014069","3300","29.9.2016",7340016,"49,299569","7,648181",140,112,734006016,66919,"Hermersberg",3300,"2016-09-29",6832639
"186","E3025401WEA0004100033920000014584","3300","20.6.2017",7340016,"49,319947","7,609013",140,112,NA,NA,NA,NA,NA,NA
"187","E3025401WEA0004100033920000015710","3450","20.9.2018",7340016,"49,305055","7,6514",140,112,NA,NA,NA,NA,NA,NA
"188","E3025401WEA0004100033940000014136","3300","28.12.2016",7340017,"49,245321","7,584188",137,126,734004007,66978,"Donsieders",3300,"2016-12-28",7856404
"189","E3025401WEA0004100033940000014137","3300","22.12.2016",7317000,"49,24218","7,587025",137,123,734004007,66978,"Donsieders",3300,"2016-12-22",7856404
"190","E3025401WEA0004100033940000014138","3300","15.12.2016",7317000,"49,245112","7,594348",137,126,734004007,66978,"Donsieders",3300,"2016-12-15",7856404
"191","E3025401WEA0004100034100000014178","3300","9.1.2017",7337038,"49,169511","8,231607",137,126,733707061,76877,"Offenbach",3300,"2017-01-09",7142855
"192","E3025401WEA0004100034100000014179","3300","19.1.2017",7334014,"49,176935","8,24701",137,126,733707061,76877,"Offenbach",3300,"2017-01-19",7142855
"193","E3025401WEA0004100034100000014180","3300","24.1.2017",7334014,"49,171414","8,257136",137,126,733707061,76877,"Offenbach",3300,"2017-01-24",7142855
"194","E3025401WEA0004100034100000014181","3300","20.1.2017",7337039,"49,171873","8,251491",137,126,733707061,76877,"Offenbach",3300,"2017-01-20",7142855
"195","E3025401WEA0004100034100000014182","3300","25.1.2017",7337038,"49,166003","8,239782",137,126,733707061,76877,"Offenbach",3300,"2017-01-25",7142844
"196","E3025401WEA0004100034100000014183","3300","12.1.2017",7337038,"49,170525","8,239301",137,126,733707061,76877,"Offenbach",3300,"2017-01-12",7142855
"197","E3025401WEA0004100034210000014184","3000","21.12.2016",7333012,"49,622625","8,145176",135,115,733303501,67308,"Zellertal",3000,"2016-12-21",7104418
"198","E3025401WEA0004100035420000014294","2780","25.1.2017",7332029,"49,619108","8,149617",139,120,733302038,67304,"Kerzenheim",2780,"2017-01-25",6735903
"199","E3025401WEA0004100035420000014295","2780","27.1.2017",7332029,"49,621477","8,156454",139,120,733302038,67304,"Kerzenheim",2780,"2017-01-27",6735898
"200","E3025401WEA0004100035720000014342","3000","30.3.2017",7334009,"49,125655","8,228392",149,1157,NA,NA,NA,NA,NA,NA
"201","E3025401WEA0004100035720000014343","3000","27.4.2017",7334009,"49,121215","8,230352",149,1157,NA,NA,NA,NA,NA,NA
"202","E3025401WEA0004100035720000014344","3000","30.5.2017",7334009,"49,124533","8,238278",149,1157,NA,NA,NA,NA,NA,NA
"203","E3025401WEA0004100035720000014345","3000","17.2.2017",7334009,"49,12524","8,24597",149,1157,NA,NA,NA,NA,NA,NA
"204","E3025401WEA0004100035720000014346","3000","26.1.2017",7334009,"49,126866","8,253992",149,1157,733404013,76870,"Kandel",3000,"2017-01-26",6661352
"205","E3025401WEA0004100036770000014395","3300","12.5.2017",7333083,"49,765238","7,858052",137,126,NA,NA,NA,NA,NA,NA
"206","E3025401WEA0004100036770000014396","3300","12.5.2017",7333083,"49,762742","7,862179",137,126,NA,NA,NA,NA,NA,NA
"207","E3025401WEA0004100036800000014426","3300","27.6.2017",7333023,"49,707098","7,844405",140,112,NA,NA,NA,NA,NA,NA
"208","E3025401WEA0004100036800000015525","3000","13.6.2018",7333023,"49,697847","7,878991",149,11571,NA,NA,NA,NA,NA,NA
"209","E3025401WEA0004100036800000015526","3000","26.6.2018",7333023,"49,695851","7,882767",149,11571,NA,NA,NA,NA,NA,NA
"210","E3025401WEA0004100036800000015527","3000","19.6.2018",7333023,"49,692797","7,881423",149,11571,NA,NA,NA,NA,NA,NA
"211","E3025401WEA0004100036800000015528","3000","12.6.2018",7333066,"49,692972","7,875318",149,11571,NA,NA,NA,NA,NA,NA
"212","E3025401WEA0004100036800000016217","3450","18.6.2019",7333040,"49,67218","7,905804",149,126,NA,NA,NA,NA,NA,NA
"213","E3025401WEA0004100036800000016218","3450","7.6.2019",7333040,"49,675794","7,911267",149,126,NA,NA,NA,NA,NA,NA
"214","E3025401WEA0004100036800000016219","3450","31.5.2019",7333040,"49,672422","7,915265",149,126,NA,NA,NA,NA,NA,NA
"215","E3025401WEA0004100036810000014583","3450","25.7.2017",7333026,"49,614699","8,127741",149,126,NA,NA,NA,NA,NA,NA
"216","E3025401WEA0004100036820000014665","2300","16.12.2017",7335202,"49,379334","7,518551",138,82,NA,NA,NA,NA,NA,NA
"217","E3025401WEA0004100036880000014695","3450","27.3.2018",7336101,"49,469213","7,368122",137,126,NA,NA,NA,NA,NA,NA
"218","E3025401WEA0004100036890000014697","3300","13.2.2018",7334005,"49,084689","8,091252",134,131,NA,NA,NA,NA,NA,NA
"219","E3025401WEA0004100036890000014698","3300","15.3.2018",7334005,"49,083932","8,100195",134,131,NA,NA,NA,NA,NA,NA
"220","E3025401WEA0004100036890000014699","3300","28.12.2017",7334005,"49,081492","8,104621",134,131,NA,NA,NA,NA,NA,NA
"221","E3025401WEA0004100036890000014700","3300","22.3.2018",7334005,"49,080899","8,089691",134,131,NA,NA,NA,NA,NA,NA
"222","E3025401WEA0004100036890000014701","3300","8.3.2018",7334005,"49,07931","8,094718",134,131,NA,NA,NA,NA,NA,NA
"223","E3025401WEA0004100036890000014702","3300","21.12.2017",7334005,"49,078363","8,104828",134,131,NA,NA,NA,NA,NA,NA
"224","E3025401WEA0004100036940000015054","3300","31.1.2018",7340025,"49,339308","7,633772",137,126,NA,NA,NA,NA,NA,NA
"225","E3025401WEA0004100036940000015055","3300","29.12.2017",7340025,"49,342644","7,635909",137,126,NA,NA,NA,NA,NA,NA
"226","E3025401WEA0004100036940000015056","3300","23.2.2018",7340025,"49,340892","7,641423",137,126,NA,NA,NA,NA,NA,NA
"227","E3025401WEA0004100037110000015385","3000","7.8.2018",7333045,"49,627633","8,059418",135,115,NA,NA,NA,NA,NA,NA
"228","E3025401WEA0004100037110000015386","3000","17.8.2018",7333045,"49,623734","8,059547",135,115,NA,NA,NA,NA,NA,NA
"229","E3025401WEA0004100037110000015387","3000","28.6.2018",7333032,"49,620389","8,059472",135,115,NA,NA,NA,NA,NA,NA
"230","E3025401WEA0004100037120000015391","3000","26.5.2018",7340026,"49,168578","7,495984",1406,117,NA,NA,NA,NA,NA,NA
"231","E3025401WEA0004100037120000015392","3000","28.5.2018",7340026,"49,164985","7,498411",1406,117,NA,NA,NA,NA,NA,NA
"232","E3025401WEA0004100037120000015393","3000","26.5.2018",7340026,"49,160958","7,495227",1406,117,NA,NA,NA,NA,NA,NA
"233","E3025401WEA0004100037160000015467","3000","30.1.2019",7333034,"49,60915","7,757556",141,117,NA,NA,NA,NA,NA,NA
"234","E3025401WEA0004100037160000015468","3000","30.1.2019",7333034,"49,605765","7,758112",141,117,NA,NA,NA,NA,NA,NA
"235","E3025401WEA0004100037160000015469","3000","30.1.2019",7333034,"49,606658","7,762519",141,117,NA,NA,NA,NA,NA,NA
"236","E3025401WEA0004100037210000015494","3000","26.9.2018",7336003,"49,554773","7,431559",149,116,NA,NA,NA,NA,NA,NA
"237","E3025401WEA0004100037250000015890","3450","27.6.2019",7334028,"49,273047","8,354977",149,136,NA,NA,NA,NA,NA,NA
"238","E3025401WEA0004100037250000015891","3450","2.7.2019",7334028,"49,273042","8,362222",149,136,NA,NA,NA,NA,NA,NA
"239","E3025401WEA0004100037250000015892","3450","27.6.2019",7334028,"49,277615","8,36116",149,136,NA,NA,NA,NA,NA,NA
"240","E3025401WEA0004100037250000015893","3450","24.6.2019",7334028,"49,27587","8,351421",149,136,NA,NA,NA,NA,NA,NA
"241","E3025401WEA0004100037310000016004","3450","5.12.2018",7340055,"49,355858","7,601205",140,112,NA,NA,NA,NA,NA,NA
"242","E3025401WEA0004100037310000016005","3450","22.11.2018",7340055,"49,350085","7,620839",140,112,NA,NA,NA,NA,NA,NA
"243","E3025401WEA0004100037370000016289","3300","24.6.2019",7335202,"49,375023","7,51402",140,114,NA,NA,NA,NA,NA,NA
"244","E3025401WEA0004100037370000016290","3300","24.6.2019",7335202,"49,375497","7,524473",140,112,NA,NA,NA,NA,NA,NA
"245","E3025401WEA0004100037370000016291","3300","24.3.2020",7335202,"49,373582","7,518988",140,112,NA,NA,NA,NA,NA,NA
"246","E3025401WEA0004100037370000016293","3300","24.6.2019",7335011,"49,369841","7,519532",140,112,NA,NA,NA,NA,NA,NA
"247","E3025401WEA0004100045210000016707","3000","14.1.2020",7333028,"49,576024","7,746086",149,11571,NA,NA,NA,NA,NA,NA
"248","E3025401WEA0004100045470000016717","3450","26.2.2020",7336069,"49,644845","7,711739",137,126,NA,NA,NA,NA,NA,NA
"249","E3025401WEA0004100051000000017300","3000","22.5.2020",7336091,"49,518511","7,406528",14908,11571,NA,NA,NA,NA,NA,NA
"250","E3025401WEA0004100051000000017301","3000","22.5.2020",7336091,"49,514409","7,408991",14908,11571,NA,NA,NA,NA,NA,NA
"251","E3025401WEA0004100051940000017421","3450","30.1.2020",7336099,"49,577658","7,47541",149,126,NA,NA,NA,NA,NA,NA
"252","E3025401WEA0004100051940000017422","3450","30.12.2019",7336022,"49,57159","7,48524",149,126,NA,NA,NA,NA,NA,NA
"253","E3025401WEA0004100051940000017423","3450","30.12.2019",7336022,"49,574552","7,481981",149,126,NA,NA,NA,NA,NA,NA
"254","E3025401WEA0004100051950000017424","3450","30.12.2019",7336003,"49,557597","7,488286",149,136,NA,NA,NA,NA,NA,NA
"255","E3025401WEA0004100051950000017425","3450","21.2.2020",7336022,"49,337927","7,294245",149,136,NA,NA,NA,NA,NA,NA
"256","E3025401WEA0004100052350000017452","3450","14.1.2020",7336087,"49,529003","7,600984",149,126,NA,NA,NA,NA,NA,NA
"257","E3025401WEA0004100061280000018267","3450","30.9.2020",7336090,"49,585505","7,647888",1415,117,NA,NA,NA,NA,NA,NA
"258","E3025401WEA0004100061280000018268","3450","2.10.2020",7336090,"49,587196","7,639443",1415,117,NA,NA,NA,NA,NA,NA
"259","E3025401WEA0004100062330000018351","3500","29.12.2020",7336048,"49,519388","7,552497",131,138,NA,NA,NA,NA,NA,NA
"260","E3025401WEA0004100071040000019366","5300","23.4.2021",7336019,"49,594734","7,638694",161,158,NA,NA,NA,NA,NA,NA
"261","E3025401WEA0004100071040000019367","5300","23.4.2021",7336090,"49,592229","7,643662",161,158,NA,NA,NA,NA,NA,NA
"262","E3025401WEA0004100071040000019368","5300","27.4.2021",7336019,"49,595347","7,647976",161,158,NA,NA,NA,NA,NA,NA
"263","E3025401WEA0004100071060000019369","3600","21.4.2021",7333046,"49,728904","7,930957",141,1168,NA,NA,NA,NA,NA,NA
"264","E3025401WEA0004100071060000019371","3600","16.4.2021",7333046,"49,733111","7,937484",141,1168,NA,NA,NA,NA,NA,NA
"265","E3025401WEA0005000000KOLLWEILER01","3050","24.7.2014",7335019,"49,526119","7,588366",1354,101,733509019,66879,"Kollweiler",3050,"2014-07-24",6140584
"266","E3025401WEA0005000000KOLLWEILER02","3050","24.7.2014",7335019,"49,525471","7,581033",1354,101,733509019,66879,"Kollweiler",3050,"2014-07-24",6140576
"267","E3025401WEA0005000060110000004636","3050","15.5.2012",7336069,"49,65111","7,70785",1354,101,733608069,67759,"Nußbach",3050,"2012-05-15",6399272
"268","E3025401WEA0005000060110000004637","3050","24.4.2012",7336069,"49,647764","7,70905",1354,101,733608069,67759,"Nußbach",3050,"2012-04-24",6399268
"269","E3025401WEA0005000060630000004685","3370","22.3.2012",7333079,"49,653978","7,710362",128,104,733307079,67822,"Waldgrehweiler",3370,"2012-03-22",7362753
"270","E3025401WEA0005000060630000004686","3370","22.3.2012",7333079,"49,656595","7,703714",128,104,733307079,67822,"Waldgrehweiler",3370,"2012-03-22",7362753
"271","E3025401WEA0005000068450000005343","2000","12.1.2012",7133045,"49,771022","7,855421",105,90,713301045,55585,"Hochstätten",2000,"2012-01-12",3135739
"272","E3025401WEA0005000068450000005344","2000","29.12.2011",7133045,"49,77204","7,85193",105,90,713301045,55585,"Hochstätten",2000,"2011-12-29",3135739
"273","E3025401WEA0005000068450000005345","2000","18.1.2012",7133045,"49,765048","7,851277",105,90,713301045,55585,"Hochstätten",2000,"2012-01-18",3118619
"274","E3025401WEA0005000077080000006148","3170","14.2.2013",7333076,"49,690702","8,099436",143,114,733304076,67294,"Stetten",3170,"2013-02-14",7477337
"275","E3025401WEA0005000077080000006149","3170","7.2.2013",7333076,"49,686434","8,099806",143,114,733304076,67294,"Stetten",3170,"2013-02-07",7477337
"276","E3025401WEA0005000077080000006150","3170","29.12.2012",7333076,"49,683401","8,102827",143,114,733304076,67294,"Stetten",3170,"2012-12-29",7477337
"277","E3025401WEA0005000085560000006845","3075","21.12.2012",7331024,"49,698868","8,117693",140,112,733101024,55234,"Flomborn",3075,"2012-12-21",6484622
"278","E3025401WEA0005000085570000006846","3075","28.12.2012",7331024,"49,695375","8,118492",140,112,733101024,55234,"Flomborn",3075,"2012-12-28",6484622
"279","E3025401WEA0005000085580000006847","3075","25.1.2013",7331024,"49,69306","8,120405",140,112,733101024,55234,"Flomborn",3075,"2013-01-25",6484622
"280","E3025401WEA0005000085590000006848","3075","7.2.2013",7331024,"49,68764","8,12329",140,112,733101024,55234,"Flomborn",3075,"2013-02-07",6484622
"281","E3025401WEA0005000087220000006951","3075","21.2.2013",7331024,"49,690244","8,121496",140,112,733101024,55234,"Flomborn",3075,"2013-02-21",6484628
"282","E3025401WEA0005000093180000007504","2300","19.7.2013",7340221,"49,169291","7,46407",1384,82,734008221,66484,"Riedelberg",2300,"2013-07-19",4144935
"283","E3025401WEA0005000093220000007507","2300","29.7.2013",7340221,"49,168909","7,45952",1384,82,734008221,66484,"Riedelberg",2300,"2013-07-29",4144935
"284","E3025401WEA0005000093240000007509","2300","2.8.2013",7340221,"49,167138","7,464524",1384,82,734008221,66484,"Riedelberg",2300,"2013-08-02",4144935
"285","E3025401WEA0005000093260000007510","2300","16.8.2013",7340221,"49,166747","7,4593",1384,82,734008221,66484,"Riedelberg",2300,"2013-08-16",4144927
"286","E3025401WEA0005000102220000011949","2300","27.12.2013",7133032,"49,766628","7,870504",138,82,713301032,55546,"Fürfeld",2300,"2013-12-27",3966213
"287","E3025401WEA0005000102220000011950","3050","23.12.2013",7133032,"49,767285","7,866534",135,101,713301032,55546,"Fürfeld",3050,"2013-12-23",5712691
"288","E3025401WEA0005000102220000011951","3050","18.12.2013",7133032,"49,770161","7,866533",135,101,713301032,55546,"Fürfeld",3050,"2013-12-18",5549703
"289","E3025401WEA000500010222FUERFELD04","3050","14.7.2014",7333083,"49,758777","7,866035",135,101,713301032,55546,"Fürfeld",3050,"2014-07-14",5549703
"290","E3025401WEA00O4100036880000014696","3450","27.3.2018",7336101,"49,461998","7,368058",137,126,NA,NA,NA,NA,NA,NA
"291","E3025401WEA00UWALSENZ370000000001","3075","1.8.2014",7333003,"49,722701","7,845204",140,112,733307003,67821,"Alsenz",3075,"2014-08-01",6980442
"292","E3025401WEA00UWALSENZ370000000002","3075","28.7.2014",7333003,"49,719999","7,847599",140,112,733307003,67821,"Alsenz",3075,"2014-07-28",6980442
"293","E3025401WEA00UWALSENZ370000000003","3075","12.8.2014",7333003,"49,712375","7,842549",140,112,733307003,67821,"Alsenz",3075,"2014-08-12",6980442
"294","E3025401WEA00UWALSENZ370000000004","3075","19.8.2014",7333003,"49,707528","7,839031",140,112,733307003,67821,"Alsenz",3075,"2014-08-19",6980442
"295","E3025401WEA00UWALSENZ370000000005","3075","25.8.2014",7333003,"49,709958","7,834728",140,112,733307003,67821,"Alsenz",3075,"2014-08-25",6980442
"296","E3025401WEA00UWALSENZ370000000006","3075","13.8.2014",7333049,"49,728688","7,900302",140,112,733307003,67821,"Alsenz",3075,"2014-08-13",6980442
"297","E3025401WEA00UWALSENZ370000000007","3075","22.8.2014",7333049,"49,731707","7,899026",140,112,733307003,67821,"Alsenz",3075,"2014-08-22",6980442
"298","E3025401WEA00UWALSENZ370000000008","3075","22.8.2014",7333049,"49,733478","7,905592",140,112,733307003,67821,"Alsenz",3075,"2014-08-22",6980442
"299","E3025401WEA00UWALSENZ370000000009","3075","17.9.2014",7333050,"49,747342","7,909777",140,112,733307003,67821,"Alsenz",3075,"2014-09-17",6980442
"300","E3025401WEA00UWALSENZ370000000010","3075","4.9.2014",7333050,"49,744968","7,912732",140,112,733307003,67821,"Alsenz",3075,"2014-09-04",6980442
"301","E3025401WEA00UWALSENZ370000000011","3075","19.9.2014",7333050,"49,738819","7,905388",140,112,733307003,67821,"Alsenz",3075,"2014-09-19",6980442
"302","E3025401WEA0ENERGIEPARKGOLLHEIM01","3075","18.7.2014",7333026,"49,58874","8,075503",140,112,733303026,67307,"Göllheim",3075,"2014-07-18",6902789
"303","E3025401WEA0FUERFELD000WEA0501617","3050","3.12.2014",7133032,"49,764124","7,872379",135,101,713301032,55546,"Fürfeld",3050,"2014-12-03",5549703
"304","E3025401WEA0FUERFELD000WEA0601530","3050","10.12.2014",7133032,"49,761722","7,872839",135,101,713301032,55546,"Fürfeld",3050,"2014-12-10",5549703
"305","E3025401WEA0FUERFELD000WEA0700155","3050","17.11.2014",7133032,"49,758682","7,878463",135,101,713301032,55546,"Fürfeld",3050,"2014-11-17",5549709
"306","E3025401WEA0UWLINDENWEA1003501534","3300","7.11.2014",7340219,"49,357258","7,592793",140,112,734009219,66919,"Obernheim-Kirchenarnbach",3300,"2014-11-07",8325595
"307","E3025401WEA0UWLINDENWEA2003501550","3300","7.11.2014",7340219,"49,358696","7,599487",140,112,734009219,66919,"Obernheim-Kirchenarnbach",3300,"2014-11-07",8325595
"308","E3025401WEA100BUBENHEIM0003530582","2750","6.2.2015",7333012,"49,620999","8,130567",139,120,733303006,67308,"Biedesheim",2530,"2015-02-06",6152309
"309","E3025401WEA1SIPPERSFELD0337001329","3050","30.12.2014",7333009,"49,563997","7,913271",1354,101,733306009,67725,"Börrstadt",3050,"2014-12-30",7685863
